"","trial","subject","offer_A","offer_B","is_choice_A","choice"
"933",933,"69e3fcb057c5f6b0cb34a3c0",4,5,1,4
"934",934,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"935",935,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"936",936,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"937",937,"69e3fcb057c5f6b0cb34a3c0",3,5,1,3
"938",938,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"939",939,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"940",940,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"941",941,"69e3fcb057c5f6b0cb34a3c0",4,5,1,4
"942",942,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"943",943,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"944",944,"69e3fcb057c5f6b0cb34a3c0",3,5,0,5
"945",945,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"946",946,"69e3fcb057c5f6b0cb34a3c0",3,5,0,5
"947",947,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"948",948,"69e3fcb057c5f6b0cb34a3c0",6,5,0,5
"949",949,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"950",950,"69e3fcb057c5f6b0cb34a3c0",4,5,0,5
"951",951,"69e3fcb057c5f6b0cb34a3c0",7,5,0,5
"952",952,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"953",953,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"954",954,"69e3fcb057c5f6b0cb34a3c0",7,5,0,5
"955",955,"69e3fcb057c5f6b0cb34a3c0",3,5,0,5
"956",956,"69e3fcb057c5f6b0cb34a3c0",6,5,0,5
"957",957,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"958",958,"69e3fcb057c5f6b0cb34a3c0",4,5,0,5
"959",959,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"960",960,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"961",961,"69e3fcb057c5f6b0cb34a3c0",4,5,0,5
"962",962,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"963",963,"69e3fcb057c5f6b0cb34a3c0",3,5,0,5
"964",964,"69e3fcb057c5f6b0cb34a3c0",3,5,0,5
"965",965,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"966",966,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"967",967,"69e3fcb057c5f6b0cb34a3c0",4,5,0,5
"968",968,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"969",969,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"970",970,"69e3fcb057c5f6b0cb34a3c0",7,5,0,5
"971",971,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"972",972,"69e3fcb057c5f6b0cb34a3c0",3,5,0,5
"973",973,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"974",974,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"975",975,"69e3fcb057c5f6b0cb34a3c0",2,5,1,2
"976",976,"69e3fcb057c5f6b0cb34a3c0",6,5,0,5
"977",977,"69e3fcb057c5f6b0cb34a3c0",4,5,1,4
"978",978,"69e3fcb057c5f6b0cb34a3c0",4,5,0,5
"979",979,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"980",980,"69e3fcb057c5f6b0cb34a3c0",3,5,0,5
"981",981,"69e3fcb057c5f6b0cb34a3c0",4,5,0,5
"982",982,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"983",983,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"984",984,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"985",985,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"986",986,"69e3fcb057c5f6b0cb34a3c0",4,5,0,5
"987",987,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"988",988,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"989",989,"69e3fcb057c5f6b0cb34a3c0",6,5,0,5
"990",990,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"991",991,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"992",992,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"993",993,"69e3fcb057c5f6b0cb34a3c0",4,5,1,4
"994",994,"69e3fcb057c5f6b0cb34a3c0",3,5,1,3
"995",995,"69e3fcb057c5f6b0cb34a3c0",3,5,1,3
"996",996,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"997",997,"69e3fcb057c5f6b0cb34a3c0",3,5,1,3
"998",998,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"999",999,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"1000",1000,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"1001",1001,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"1002",1002,"69e3fcb057c5f6b0cb34a3c0",6,5,0,5
"1003",1003,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"1004",1004,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"1005",1005,"69e3fcb057c5f6b0cb34a3c0",3,5,0,5
"1006",1006,"69e3fcb057c5f6b0cb34a3c0",4,5,1,4
"1007",1007,"69e3fcb057c5f6b0cb34a3c0",3,5,1,3
"1008",1008,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"1009",1009,"69e3fcb057c5f6b0cb34a3c0",7,5,0,5
"1010",1010,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"1011",1011,"69e3fcb057c5f6b0cb34a3c0",4,5,0,5
"1012",1012,"69e3fcb057c5f6b0cb34a3c0",3,5,0,5
"1013",1013,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"1014",1014,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"1015",1015,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"1016",1016,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"1017",1017,"69e3fcb057c5f6b0cb34a3c0",3,5,0,5
"1018",1018,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"1019",1019,"69e3fcb057c5f6b0cb34a3c0",4,5,0,5
"1020",1020,"69e3fcb057c5f6b0cb34a3c0",3,5,0,5
"1021",1021,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"1022",1022,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"1023",1023,"69e3fcb057c5f6b0cb34a3c0",3,5,1,3
"1024",1024,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"1025",1025,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"1026",1026,"69e3fcb057c5f6b0cb34a3c0",4,5,0,5
"1027",1027,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"1028",1028,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"1029",1029,"69e3fcb057c5f6b0cb34a3c0",4,5,0,5
"1030",1030,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"1031",1031,"69e3fcb057c5f6b0cb34a3c0",8,5,0,5
"1032",1032,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"1033",1033,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"1034",1034,"69e3fcb057c5f6b0cb34a3c0",4,5,1,4
"1035",1035,"69e3fcb057c5f6b0cb34a3c0",7,5,1,7
"1036",1036,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"1037",1037,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"1038",1038,"69e3fcb057c5f6b0cb34a3c0",3,5,0,5
"1039",1039,"69e3fcb057c5f6b0cb34a3c0",6,5,1,6
"1040",1040,"69e3fcb057c5f6b0cb34a3c0",8,5,1,8
"1041",1041,"69e3fcb057c5f6b0cb34a3c0",4,5,0,5
"1042",1042,"69e3fcb057c5f6b0cb34a3c0",6,5,0,5
"1043",1043,"69e3fcb057c5f6b0cb34a3c0",7,5,0,5
"1044",1044,"69e3fcb057c5f6b0cb34a3c0",2,5,0,5
"1045",1045,"69e3fcb057c5f6b0cb34a3c0",3,5,0,5
"1046",1046,"69e7bc846cba08f9ba801f73",8,5,1,8
"1047",1047,"69e7bc846cba08f9ba801f73",6,5,1,6
"1048",1048,"69e7bc846cba08f9ba801f73",4,5,0,5
"1049",1049,"69e7bc846cba08f9ba801f73",7,5,1,7
"1050",1050,"69e7bc846cba08f9ba801f73",8,5,1,8
"1051",1051,"69e7bc846cba08f9ba801f73",2,5,0,5
"1052",1052,"69e7bc846cba08f9ba801f73",6,5,1,6
"1053",1053,"69e7bc846cba08f9ba801f73",3,5,0,5
"1054",1054,"69e7bc846cba08f9ba801f73",4,5,1,4
"1055",1055,"69e7bc846cba08f9ba801f73",2,5,0,5
"1056",1056,"69e7bc846cba08f9ba801f73",7,5,1,7
"1057",1057,"69e7bc846cba08f9ba801f73",6,5,1,6
"1058",1058,"69e7bc846cba08f9ba801f73",3,5,0,5
"1059",1059,"69e7bc846cba08f9ba801f73",7,5,1,7
"1060",1060,"69e7bc846cba08f9ba801f73",8,5,1,8
"1061",1061,"69e7bc846cba08f9ba801f73",2,5,0,5
"1062",1062,"69e7bc846cba08f9ba801f73",4,5,0,5
"1063",1063,"69e7bc846cba08f9ba801f73",3,5,0,5
"1064",1064,"69e7bc846cba08f9ba801f73",4,5,1,4
"1065",1065,"69e7bc846cba08f9ba801f73",8,5,1,8
"1066",1066,"69e7bc846cba08f9ba801f73",6,5,1,6
"1067",1067,"69e7bc846cba08f9ba801f73",6,5,1,6
"1068",1068,"69e7bc846cba08f9ba801f73",2,5,0,5
"1069",1069,"69e7bc846cba08f9ba801f73",3,5,0,5
"1070",1070,"69e7bc846cba08f9ba801f73",4,5,0,5
"1071",1071,"69e7bc846cba08f9ba801f73",3,5,0,5
"1072",1072,"69e7bc846cba08f9ba801f73",4,5,1,4
"1073",1073,"69e7bc846cba08f9ba801f73",8,5,1,8
"1074",1074,"69e7bc846cba08f9ba801f73",2,5,0,5
"1075",1075,"69e7bc846cba08f9ba801f73",7,5,1,7
"1076",1076,"69e7bc846cba08f9ba801f73",6,5,0,5
"1077",1077,"69e7bc846cba08f9ba801f73",7,5,1,7
"1078",1078,"69e7bc846cba08f9ba801f73",8,5,0,5
"1079",1079,"69e7bc846cba08f9ba801f73",7,5,1,7
"1080",1080,"69e7bc846cba08f9ba801f73",3,5,0,5
"1081",1081,"69e7bc846cba08f9ba801f73",3,5,0,5
"1082",1082,"69e7bc846cba08f9ba801f73",4,5,0,5
"1083",1083,"69e7bc846cba08f9ba801f73",4,5,1,4
"1084",1084,"69e7bc846cba08f9ba801f73",2,5,1,2
"1085",1085,"69e7bc846cba08f9ba801f73",7,5,1,7
"1086",1086,"69e7bc846cba08f9ba801f73",2,5,0,5
"1087",1087,"69e7bc846cba08f9ba801f73",7,5,1,7
"1088",1088,"69e7bc846cba08f9ba801f73",7,5,1,7
"1089",1089,"69e7bc846cba08f9ba801f73",2,5,0,5
"1090",1090,"69e7bc846cba08f9ba801f73",4,5,0,5
"1091",1091,"69e7bc846cba08f9ba801f73",6,5,1,6
"1092",1092,"69e7bc846cba08f9ba801f73",8,5,1,8
"1093",1093,"69e7bc846cba08f9ba801f73",6,5,0,5
"1094",1094,"69e7bc846cba08f9ba801f73",8,5,1,8
"1095",1095,"69e7bc846cba08f9ba801f73",3,5,1,3
"1096",1096,"69e7bc846cba08f9ba801f73",4,5,0,5
"1097",1097,"69e7bc846cba08f9ba801f73",4,5,1,4
"1098",1098,"69e7bc846cba08f9ba801f73",7,5,0,5
"1099",1099,"69e7bc846cba08f9ba801f73",2,5,0,5
"1100",1100,"69e7bc846cba08f9ba801f73",3,5,0,5
"1101",1101,"69e7bc846cba08f9ba801f73",7,5,1,7
"1102",1102,"69e7bc846cba08f9ba801f73",7,5,0,5
"1103",1103,"69e7bc846cba08f9ba801f73",2,5,0,5
"1104",1104,"69e7bc846cba08f9ba801f73",3,5,0,5
"1105",1105,"69e7bc846cba08f9ba801f73",4,5,1,4
"1106",1106,"69e7bc846cba08f9ba801f73",3,5,0,5
"1107",1107,"69e7bc846cba08f9ba801f73",6,5,1,6
"1108",1108,"69e7bc846cba08f9ba801f73",2,5,0,5
"1109",1109,"69e7bc846cba08f9ba801f73",6,5,1,6
"1110",1110,"69e7bc846cba08f9ba801f73",4,5,1,4
"1111",1111,"69e7bc846cba08f9ba801f73",3,5,1,3
"1112",1112,"69e7bc846cba08f9ba801f73",4,5,0,5
"1113",1113,"69e7bc846cba08f9ba801f73",6,5,0,5
"1114",1114,"69e7bc846cba08f9ba801f73",7,5,1,7
"1115",1115,"69e7bc846cba08f9ba801f73",6,5,0,5
"1116",1116,"69e7bc846cba08f9ba801f73",3,5,0,5
"1117",1117,"69e7bc846cba08f9ba801f73",2,5,0,5
"1118",1118,"69e7bc846cba08f9ba801f73",4,5,1,4
"1119",1119,"69e7bc846cba08f9ba801f73",2,5,0,5
"1120",1120,"69e7bc846cba08f9ba801f73",8,5,1,8
"1121",1121,"69e7bc846cba08f9ba801f73",7,5,1,7
"1122",1122,"69e7bc846cba08f9ba801f73",3,5,0,5
"1123",1123,"69e7bc846cba08f9ba801f73",6,5,1,6
"1124",1124,"69e7bc846cba08f9ba801f73",8,5,1,8
"1125",1125,"69e7bc846cba08f9ba801f73",8,5,1,8
"1126",1126,"69e7bc846cba08f9ba801f73",2,5,0,5
"1127",1127,"69e7bc846cba08f9ba801f73",4,5,0,5
"1128",1128,"69e7bc846cba08f9ba801f73",7,5,1,7
"1129",1129,"69e7bc846cba08f9ba801f73",6,5,0,5
"1130",1130,"69e7bc846cba08f9ba801f73",3,5,0,5
"1131",1131,"69e7bc846cba08f9ba801f73",2,5,0,5
"1132",1132,"69e7bc846cba08f9ba801f73",6,5,1,6
"1133",1133,"69e7bc846cba08f9ba801f73",8,5,1,8
"1134",1134,"69e7bc846cba08f9ba801f73",2,5,0,5
"1135",1135,"69e7bc846cba08f9ba801f73",4,5,1,4
"1136",1136,"69e7bc846cba08f9ba801f73",8,5,1,8
"1137",1137,"69e7bc846cba08f9ba801f73",8,5,1,8
"1138",1138,"69e7bc846cba08f9ba801f73",7,5,1,7
"1139",1139,"69e7bc846cba08f9ba801f73",7,5,1,7
"1140",1140,"69e7bc846cba08f9ba801f73",6,5,0,5
"1141",1141,"69e7bc846cba08f9ba801f73",3,5,1,3
"1142",1142,"69e7bc846cba08f9ba801f73",3,5,1,3
"1143",1143,"69e7bc846cba08f9ba801f73",2,5,0,5
"1144",1144,"69e7bc846cba08f9ba801f73",6,5,1,6
"1145",1145,"69e7bc846cba08f9ba801f73",3,5,0,5
"1146",1146,"69e7bc846cba08f9ba801f73",7,5,1,7
"1147",1147,"69e7bc846cba08f9ba801f73",4,5,1,4
"1148",1148,"69e7bc846cba08f9ba801f73",2,5,0,5
"1149",1149,"69e7bc846cba08f9ba801f73",3,5,0,5
"1150",1150,"69e7bc846cba08f9ba801f73",4,5,0,5
"1151",1151,"69e7bc846cba08f9ba801f73",3,5,0,5
"1152",1152,"69e7bc846cba08f9ba801f73",8,5,1,8
"1153",1153,"69e7bc846cba08f9ba801f73",6,5,1,6
"1154",1154,"69e7bc846cba08f9ba801f73",7,5,1,7
"1155",1155,"69e7bc846cba08f9ba801f73",7,5,1,7
"1156",1156,"69e7bc846cba08f9ba801f73",2,5,0,5
"1157",1157,"69e7bc846cba08f9ba801f73",8,5,1,8
"1158",1158,"69e7bc846cba08f9ba801f73",6,5,1,6
"1159",1159,"69e7bc846cba08f9ba801f73",8,5,1,8
"1160",1160,"69e7bc846cba08f9ba801f73",4,5,0,5
"1161",1161,"69e7bc846cba08f9ba801f73",3,5,0,5
"1162",1162,"69e7bc846cba08f9ba801f73",7,5,0,5
"1163",1163,"69e7bc846cba08f9ba801f73",4,5,0,5
"1164",1164,"69e7bc846cba08f9ba801f73",2,5,0,5
"1165",1165,"69e7bc846cba08f9ba801f73",3,5,0,5
"1166",1166,"69e7bc846cba08f9ba801f73",8,5,1,8
"1167",1167,"69e7bc846cba08f9ba801f73",7,5,1,7
"1168",1168,"69e7bc846cba08f9ba801f73",3,5,0,5
"1169",1169,"69e7bc846cba08f9ba801f73",6,5,1,6
"1170",1170,"69e7bc846cba08f9ba801f73",4,5,0,5
"1171",1171,"69e7bc846cba08f9ba801f73",7,5,1,7
"1172",1172,"69e7bc846cba08f9ba801f73",4,5,0,5
"1173",1173,"69e7bc846cba08f9ba801f73",2,5,0,5
"1174",1174,"69e7bc846cba08f9ba801f73",6,5,0,5
"1175",1175,"69e7bc846cba08f9ba801f73",8,5,1,8
"1176",1176,"69e7bc846cba08f9ba801f73",6,5,0,5
"1177",1177,"69e7bc846cba08f9ba801f73",8,5,1,8
"1178",1178,"69e93862861d83c30bb6e586",6,5,1,6
"1179",1179,"69e93862861d83c30bb6e586",6,5,1,6
"1180",1180,"69e93862861d83c30bb6e586",8,5,1,8
"1181",1181,"69e93862861d83c30bb6e586",2,5,1,2
"1182",1182,"69e93862861d83c30bb6e586",6,5,1,6
"1183",1183,"69e93862861d83c30bb6e586",2,5,0,5
"1184",1184,"69e93862861d83c30bb6e586",2,5,0,5
"1185",1185,"69e93862861d83c30bb6e586",8,5,1,8
"1186",1186,"69e93862861d83c30bb6e586",4,5,1,4
"1187",1187,"69e93862861d83c30bb6e586",4,5,0,5
"1188",1188,"69e93862861d83c30bb6e586",8,5,1,8
"1189",1189,"69e93862861d83c30bb6e586",4,5,0,5
"1190",1190,"69e93862861d83c30bb6e586",7,5,1,7
"1191",1191,"69e93862861d83c30bb6e586",3,5,0,5
"1192",1192,"69e93862861d83c30bb6e586",3,5,0,5
"1193",1193,"69e93862861d83c30bb6e586",6,5,1,6
"1194",1194,"69e93862861d83c30bb6e586",2,5,1,2
"1195",1195,"69e93862861d83c30bb6e586",2,5,0,5
"1196",1196,"69e93862861d83c30bb6e586",7,5,1,7
"1197",1197,"69e93862861d83c30bb6e586",4,5,1,4
"1198",1198,"69e93862861d83c30bb6e586",6,5,1,6
"1199",1199,"69e93862861d83c30bb6e586",7,5,1,7
"1200",1200,"69e93862861d83c30bb6e586",4,5,1,4
"1201",1201,"69e93862861d83c30bb6e586",7,5,1,7
"1202",1202,"69e93862861d83c30bb6e586",2,5,0,5
"1203",1203,"69e93862861d83c30bb6e586",3,5,0,5
"1204",1204,"69e93862861d83c30bb6e586",8,5,1,8
"1205",1205,"69e93862861d83c30bb6e586",4,5,1,4
"1206",1206,"69e93862861d83c30bb6e586",8,5,1,8
"1207",1207,"69e93862861d83c30bb6e586",3,5,0,5
"1208",1208,"69e93862861d83c30bb6e586",6,5,1,6
"1209",1209,"69e93862861d83c30bb6e586",8,5,1,8
"1210",1210,"69e93862861d83c30bb6e586",7,5,0,5
"1211",1211,"69e93862861d83c30bb6e586",8,5,1,8
"1212",1212,"69e93862861d83c30bb6e586",4,5,0,5
"1213",1213,"69e93862861d83c30bb6e586",7,5,1,7
"1214",1214,"69e93862861d83c30bb6e586",3,5,0,5
"1215",1215,"69e93862861d83c30bb6e586",3,5,1,3
"1216",1216,"69e93862861d83c30bb6e586",4,5,0,5
"1217",1217,"69e93862861d83c30bb6e586",2,5,0,5
"1218",1218,"69e93862861d83c30bb6e586",4,5,0,5
"1219",1219,"69e93862861d83c30bb6e586",3,5,0,5
"1220",1220,"69e93862861d83c30bb6e586",6,5,1,6
"1221",1221,"69e93862861d83c30bb6e586",6,5,0,5
"1222",1222,"69e93862861d83c30bb6e586",7,5,1,7
"1223",1223,"69e93862861d83c30bb6e586",2,5,0,5
"1224",1224,"69e93862861d83c30bb6e586",8,5,1,8
"1225",1225,"69e93862861d83c30bb6e586",2,5,0,5
"1226",1226,"69e93862861d83c30bb6e586",6,5,1,6
"1227",1227,"69e93862861d83c30bb6e586",8,5,1,8
"1228",1228,"69e93862861d83c30bb6e586",8,5,1,8
"1229",1229,"69e93862861d83c30bb6e586",3,5,0,5
"1230",1230,"69e93862861d83c30bb6e586",7,5,0,5
"1231",1231,"69e93862861d83c30bb6e586",3,5,1,3
"1232",1232,"69e93862861d83c30bb6e586",7,5,0,5
"1233",1233,"69e93862861d83c30bb6e586",4,5,1,4
"1234",1234,"69e93862861d83c30bb6e586",2,5,0,5
"1235",1235,"69e93862861d83c30bb6e586",6,5,0,5
"1236",1236,"69e93862861d83c30bb6e586",2,5,0,5
"1237",1237,"69e93862861d83c30bb6e586",4,5,0,5
"1238",1238,"69e93862861d83c30bb6e586",6,5,1,6
"1239",1239,"69e93862861d83c30bb6e586",6,5,1,6
"1240",1240,"69e93862861d83c30bb6e586",2,5,0,5
"1241",1241,"69e93862861d83c30bb6e586",4,5,0,5
"1242",1242,"69e93862861d83c30bb6e586",7,5,1,7
"1243",1243,"69e93862861d83c30bb6e586",3,5,0,5
"1244",1244,"69e93862861d83c30bb6e586",7,5,0,5
"1245",1245,"69e93862861d83c30bb6e586",2,5,0,5
"1246",1246,"69e93862861d83c30bb6e586",2,5,0,5
"1247",1247,"69e93862861d83c30bb6e586",6,5,1,6
"1248",1248,"69e93862861d83c30bb6e586",8,5,1,8
"1249",1249,"69e93862861d83c30bb6e586",8,5,1,8
"1250",1250,"69e93862861d83c30bb6e586",3,5,0,5
"1251",1251,"69e93862861d83c30bb6e586",6,5,1,6
"1252",1252,"69e93862861d83c30bb6e586",2,5,0,5
"1253",1253,"69e93862861d83c30bb6e586",3,5,1,3
"1254",1254,"69e93862861d83c30bb6e586",8,5,1,8
"1255",1255,"69e93862861d83c30bb6e586",4,5,1,4
"1256",1256,"69e93862861d83c30bb6e586",7,5,1,7
"1257",1257,"69e93862861d83c30bb6e586",4,5,0,5
"1258",1258,"69e93862861d83c30bb6e586",4,5,0,5
"1259",1259,"69e93862861d83c30bb6e586",6,5,1,6
"1260",1260,"69e93862861d83c30bb6e586",3,5,1,3
"1261",1261,"69e93862861d83c30bb6e586",8,5,0,5
"1262",1262,"69e93862861d83c30bb6e586",6,5,0,5
"1263",1263,"69e93862861d83c30bb6e586",7,5,1,7
"1264",1264,"69e93862861d83c30bb6e586",7,5,1,7
"1265",1265,"69e93862861d83c30bb6e586",7,5,1,7
"1266",1266,"69e93862861d83c30bb6e586",3,5,1,3
"1267",1267,"69e93862861d83c30bb6e586",4,5,0,5
"1268",1268,"69e93862861d83c30bb6e586",4,5,1,4
"1269",1269,"69e93862861d83c30bb6e586",3,5,0,5
"1270",1270,"69e93862861d83c30bb6e586",8,5,1,8
"1271",1271,"69e93862861d83c30bb6e586",2,5,0,5
"1272",1272,"69e93862861d83c30bb6e586",3,5,0,5
"1273",1273,"69e93862861d83c30bb6e586",6,5,0,5
"1274",1274,"69e93862861d83c30bb6e586",2,5,0,5
"1275",1275,"69e93862861d83c30bb6e586",8,5,1,8
"1276",1276,"69e93862861d83c30bb6e586",2,5,0,5
"1277",1277,"69e93862861d83c30bb6e586",6,5,1,6
"1278",1278,"69e93862861d83c30bb6e586",4,5,0,5
"1279",1279,"69e93862861d83c30bb6e586",8,5,1,8
"1280",1280,"69e93862861d83c30bb6e586",6,5,1,6
"1281",1281,"69e93862861d83c30bb6e586",7,5,1,7
"1282",1282,"69e93862861d83c30bb6e586",8,5,1,8
"1283",1283,"69e93862861d83c30bb6e586",3,5,0,5
"1284",1284,"69e93862861d83c30bb6e586",2,5,0,5
"1285",1285,"69e93862861d83c30bb6e586",4,5,1,4
"1286",1286,"69e93862861d83c30bb6e586",7,5,1,7
"1287",1287,"69e93862861d83c30bb6e586",8,5,1,8
"1288",1288,"69e93862861d83c30bb6e586",3,5,0,5
"1289",1289,"69e93862861d83c30bb6e586",2,5,0,5
"1290",1290,"69e93862861d83c30bb6e586",3,5,0,5
"1291",1291,"69e93862861d83c30bb6e586",6,5,1,6
"1292",1292,"69e93862861d83c30bb6e586",4,5,0,5
"1293",1293,"69e93862861d83c30bb6e586",7,5,1,7
"1294",1294,"69e93862861d83c30bb6e586",6,5,1,6
"1295",1295,"69e93862861d83c30bb6e586",2,5,0,5
"1296",1296,"69e93862861d83c30bb6e586",7,5,1,7
"1297",1297,"69e93862861d83c30bb6e586",8,5,1,8
"1298",1298,"69e93862861d83c30bb6e586",8,5,1,8
"1299",1299,"69e93862861d83c30bb6e586",7,5,1,7
"1300",1300,"69e93862861d83c30bb6e586",2,5,0,5
"1301",1301,"69e93862861d83c30bb6e586",8,5,1,8
"1302",1302,"69e93862861d83c30bb6e586",6,5,1,6
"1303",1303,"69e93862861d83c30bb6e586",6,5,0,5
"1304",1304,"69e93862861d83c30bb6e586",4,5,0,5
"1305",1305,"69e93862861d83c30bb6e586",3,5,0,5
"1306",1306,"69e93862861d83c30bb6e586",4,5,0,5
"1307",1307,"69e93862861d83c30bb6e586",3,5,0,5
"1308",1308,"69e93862861d83c30bb6e586",4,5,0,5
"1309",1309,"69e93862861d83c30bb6e586",6,5,0,5
"1310",1310,"69e93862861d83c30bb6e586",7,5,1,7
"1311",1311,"69e93862861d83c30bb6e586",3,5,0,5
"1312",1312,"69ea501f7c2740d540da0443",4,5,1,4
"1313",1313,"69ea501f7c2740d540da0443",8,5,1,8
"1314",1314,"69ea501f7c2740d540da0443",7,5,0,5
"1315",1315,"69ea501f7c2740d540da0443",6,5,1,6
"1316",1316,"69ea501f7c2740d540da0443",6,5,1,6
"1317",1317,"69ea501f7c2740d540da0443",4,5,1,4
"1318",1318,"69ea501f7c2740d540da0443",6,5,1,6
"1319",1319,"69ea501f7c2740d540da0443",3,5,0,5
"1320",1320,"69ea501f7c2740d540da0443",7,5,1,7
"1321",1321,"69ea501f7c2740d540da0443",3,5,0,5
"1322",1322,"69ea501f7c2740d540da0443",4,5,0,5
"1323",1323,"69ea501f7c2740d540da0443",7,5,1,7
"1324",1324,"69ea501f7c2740d540da0443",2,5,0,5
"1325",1325,"69ea501f7c2740d540da0443",8,5,1,8
"1326",1326,"69ea501f7c2740d540da0443",2,5,0,5
"1327",1327,"69ea501f7c2740d540da0443",3,5,0,5
"1328",1328,"69ea501f7c2740d540da0443",8,5,1,8
"1329",1329,"69ea501f7c2740d540da0443",6,5,1,6
"1330",1330,"69ea501f7c2740d540da0443",2,5,0,5
"1331",1331,"69ea501f7c2740d540da0443",4,5,1,4
"1332",1332,"69ea501f7c2740d540da0443",6,5,0,5
"1333",1333,"69ea501f7c2740d540da0443",3,5,1,3
"1334",1334,"69ea501f7c2740d540da0443",4,5,1,4
"1335",1335,"69ea501f7c2740d540da0443",3,5,0,5
"1336",1336,"69ea501f7c2740d540da0443",2,5,0,5
"1337",1337,"69ea501f7c2740d540da0443",8,5,0,5
"1338",1338,"69ea501f7c2740d540da0443",7,5,1,7
"1339",1339,"69ea501f7c2740d540da0443",6,5,0,5
"1340",1340,"69ea501f7c2740d540da0443",2,5,0,5
"1341",1341,"69ea501f7c2740d540da0443",7,5,1,7
"1342",1342,"69ea501f7c2740d540da0443",8,5,1,8
"1343",1343,"69ea501f7c2740d540da0443",4,5,0,5
"1344",1344,"69ea501f7c2740d540da0443",8,5,1,8
"1345",1345,"69ea501f7c2740d540da0443",3,5,0,5
"1346",1346,"69ea501f7c2740d540da0443",7,5,1,7
"1347",1347,"69ea501f7c2740d540da0443",6,5,0,5
"1348",1348,"69ea501f7c2740d540da0443",4,5,0,5
"1349",1349,"69ea501f7c2740d540da0443",6,5,0,5
"1350",1350,"69ea501f7c2740d540da0443",6,5,1,6
"1351",1351,"69ea501f7c2740d540da0443",7,5,1,7
"1352",1352,"69ea501f7c2740d540da0443",7,5,1,7
"1353",1353,"69ea501f7c2740d540da0443",8,5,1,8
"1354",1354,"69ea501f7c2740d540da0443",4,5,0,5
"1355",1355,"69ea501f7c2740d540da0443",3,5,0,5
"1356",1356,"69ea501f7c2740d540da0443",4,5,0,5
